period,source,wave,question_text,answer_text,demo_category,demo_value,percentage,n_size
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),הכנסה,מעל לממוצע,0.19,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),דת,חילוני,0.78,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),דת,מסורתי,0.41,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),דת,דתי,2.69,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),דת,חרדי,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,ירושלים,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,צפון,2.43,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,חיפה,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,מרכז,0.6,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,תל אביב,0.24,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,דרום,2.76,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),מחוז,"יו""ש",0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,0.49,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,1.66,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,2.05,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 18:00,ערוץ i24news (אפיק 15),כללי,סהכ,0,
אמצע שבוע,מדרוג,גל 19 במאי,רייטינג ימות החול 19:00,ערוץ כאן 11,כללי,סהכ,2.51,
אמצע שבוע,מדרוג,גל 25 במאי,רייטינג ימות החול 19:00,ערוץ כאן 11,כללי,סהכ,2.6,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,כללי,סהכ,2.56,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מגדר,גברים,2.09,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מגדר,נשים,3.01,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,גיל,18-29,0.55,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,גיל,30-49,0.67,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,גיל,50+,5.75,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,השכלה,נמוכה,1.12,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,השכלה,בינונית,2.41,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,השכלה,גבוהה,3.06,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,הכנסה,מתחת לממוצע,3.41,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,הכנסה,ממוצעת,2.77,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,הכנסה,מעל לממוצע,2.2,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,דת,חילוני,1.83,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,דת,מסורתי,3.29,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,דת,דתי,3.09,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,דת,חרדי,0,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,ירושלים,3,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,צפון,2.24,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,חיפה,1.57,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,מרכז,3.43,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,תל אביב,2.58,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,דרום,1.43,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,מחוז,"יו""ש",2.36,
אמצע שבוע,מדרוג,ממוצע שני הגלים,רייטינג ימות החול 19:00,ערוץ כאן 11,כללי,סהכ,2.15,
